time_point,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
31,0.05756289860699401,0.03169547213288201,0.02893737985730098,0.049468473655342016,0.066025133740153,0.057012098175782025,0.049259328834990984,0.04444341871163099,0.038471244494671,0.03236075067122901,0.03970310537645362,0.018827378636741013,0.0275851421733794,0.024537802175121304,0.029702252897615217,0.0345766308202962,0.049161568811825485,0.03721015228268519,0.050400324463116014,0.05461035981592598,0.033615922359407996,0.04189027985333882,0.03545882135486328,0.026845515842676013,0.022010192455735614,0.02067699846163601,0.021417047570594094,0.0800261506346825,0.06690119968523228,0.066161964000592,0.026671639065559027,0.010878668969793892,0.020620663214381482,0.057706906885846204,0.02123509775690001,0.015522858577424997,0.017541343389186212,0.01976787270487429,0.017504476692653093,0.086632765870408,0.07713991963678628,0.07246107305469389,0.028020193154059625,0.018255447370560104,0.018901869764553797,0.03557532414980269,0.0199756574697028,0.027096413235416977,0.037260371894410504,0.009439798933057991,0.034717158139453,0.0270288455244799,0.03188175230805923,0.0257733983178558,0.0746322002730828,0.07777109073825578,0.06769819019751502,0.027155314738705805,0.04978455825356898,0.020368752448167896,0.0295267863095635,0.017467237460378385,0.02839993401965199,0.0277852213441208,0.0270203610266153,0.030978442418905294,0.058670233741497685,0.03348597628385738,0.06395500132575128,0.011717459468292113,0.029165044716114724,0.00978345995120719,0.028510358627049426,0.040893245131729,0.025874127787215012,0.028094127577494007,0.062797120235539,0.045915852880914404,0.038456938949055705,0.051055570195746594,0.029044210598147602,0.019375637884284508,0.019614811032467802,0.023503143492309697,0.021575443010696388,0.04183059700311882,0.023061698728983032,0.028800840246996293,0.05518345213067158,0.040128972326453974,0.04008029476449111,0.03844647628404699,0.03180262241222749,0.011982280658321007,0.016004478941899117,0.014322720000858907
32,0.056347746311037006,0.028353167600985996,0.02733257802213203,0.05708604244422599,0.06925856754613506,0.05518910164483899,0.04963676949844101,0.04332918142089698,0.03454638152868601,0.031106509433251994,0.036635803098593586,0.01933680741711101,0.030177972462621397,0.024633738381249312,0.0265706794496742,0.03565254266622821,0.0573090407688395,0.0345854035690802,0.04750871961271799,0.05371919740954499,0.03064328607508801,0.03861630104714078,0.03347292505793331,0.02323429922950901,0.021000525255700606,0.018102482791174018,0.020723771825842105,0.06989444458384152,0.0697310427322953,0.06309526442163697,0.022793430005057014,0.010433744366568923,0.019312974948179504,0.05800909542186419,0.01957728184911399,0.014287821631999001,0.0172493640113012,0.01699754517025029,0.01684426324414208,0.069747892132772,0.07883673717827232,0.06687599712023391,0.024071235971061603,0.016577714254119108,0.017545817054670787,0.05071477499524368,0.019264660382696794,0.023825808277624982,0.037269935504009505,0.009734069995824005,0.036720378108671986,0.0266187233461829,0.03244177033995921,0.02771551988636481,0.06604345877433178,0.0726259914623498,0.068697045555967,0.028693646650749804,0.04762877413970398,0.02022095838657291,0.03020605424636849,0.01757468449920639,0.03039330761515799,0.028310891161309804,0.02563822952959728,0.03202044909664331,0.0597549885190867,0.0346588283524584,0.06507242687348731,0.01281970012906311,0.0294388854281617,0.009475662496701176,0.028429466159373418,0.03959171173115601,0.025807007604953996,0.030146893731210003,0.058929237809440024,0.04564273125758339,0.036052121572436716,0.049664657737294574,0.029768162177325627,0.019966962189649523,0.02020057629474481,0.02384245037355169,0.022619734423162396,0.03950221870448779,0.022931230047327014,0.029811753303197283,0.05187840851263459,0.041488406335477,0.03974861524764313,0.038880411280378974,0.03359107628828452,0.012264044279717001,0.0170994909763741,0.014727629117066904
33,0.05982867023986102,0.032498802069704014,0.030714085672110994,0.06367204586159503,0.07735657910388401,0.05733645099147598,0.05919247477765199,0.04753189880471001,0.04110537650721703,0.03639895241468699,0.04430131123302762,0.020544823393007006,0.031313071446603405,0.02327733924972432,0.0311692685594962,0.04131920931509918,0.06826355766921646,0.0396925432892382,0.055991274658344,0.05883017260552499,0.03670886856748598,0.04163280521105481,0.036005761208039305,0.028530101004074007,0.022205493915439606,0.021403066920127015,0.023084998875666105,0.08756750966565553,0.07305978159225032,0.076673604830902,0.02785348528276399,0.01176082815099791,0.020174529257804497,0.05540850061740818,0.022231850271351994,0.015872351755154987,0.018662509924383203,0.01976787270487429,0.018827922204752087,0.091978233109205,0.0780970658075303,0.10280984893711488,0.028279926715868597,0.019703510717139106,0.019644508868075797,0.06477789716010568,0.0216934576588938,0.02847716590464197,0.04415839581699152,0.020083060673285982,0.041738732348435004,0.03307057854111389,0.039745308276101204,0.0345958562990408,0.0747013987896538,0.08077677799772479,0.07519871329404798,0.03397747963833281,0.05285456588811399,0.023968931252866893,0.034790743433191496,0.02017925796048839,0.033926730355373996,0.03308241816158479,0.03079371148590833,0.03895194334314031,0.0728632888926507,0.0426049450853474,0.07250754346693332,0.014895368043444102,0.03392281415308168,0.012247841477778201,0.032389218818185406,0.04410046040293501,0.02839948936737499,0.033460216031083,0.06825385438662003,0.053673737372030406,0.04163238713825372,0.058654362657796597,0.03408834952295563,0.023840746792177514,0.02312875646716679,0.027846119013901702,0.0249373460638974,0.044586856624652796,0.025872176175917014,0.03328636612847831,0.05992325560200659,0.04833106546847697,0.04638173143706707,0.04597402797935898,0.037619562926975506,0.015034509862260015,0.018973500589984094,0.01746339554189491
34,0.059655177072785004,0.029264093376387024,0.028712123965340994,0.05990079923442099,0.07750522239745801,0.062370647964466994,0.060388985716538,0.04686969022142401,0.03928350857663403,0.03760371503187698,0.045899431050806586,0.019602315300166,0.030570555695771398,0.02467789796180131,0.030295342468034198,0.04296881276723623,0.06892692861108249,0.03658838544077721,0.056954934589135975,0.06282895926997799,0.03158041048268301,0.04193263474647779,0.03603798886115431,0.025599245180459987,0.0215223227031386,0.019237783970900993,0.021443881580274105,0.07984894112333753,0.06924161183825034,0.06641591962445799,0.023568759136066014,0.0115690177309839,0.0217011259024405,0.05258870999561718,0.020604512605171987,0.015512042842436999,0.018110214248274206,0.018743166039755288,0.0174525741551661,0.06530165836939197,0.07166907210403729,0.06938012268706291,0.023993171627475607,0.018119055772606085,0.019245345360447808,0.07771540243387773,0.020035321426315783,0.026163102883456996,0.043598051508482505,0.015465618985371979,0.042782044550398024,0.032720261706904896,0.04100508043268419,0.03829228364142778,0.06821791031932779,0.07683276587868879,0.07740085098435198,0.034836708523637794,0.04924665327837602,0.02487407191697691,0.0340752511826555,0.0222707459865034,0.03466536212511501,0.03429465795821281,0.031232109900964297,0.039498730037157315,0.06828655558476271,0.04499923127733338,0.07427800804710931,0.015972122531216118,0.03799498760512171,0.012577413424434192,0.031783597754289405,0.04262186549574802,0.028579757654539018,0.03341449449448701,0.06173817152079501,0.0502260679511424,0.040358276238257704,0.056051664208322596,0.034728099473120624,0.024070180544972494,0.024657802219008818,0.028898864924877685,0.02568888954719141,0.04330938902415078,0.026078295357657016,0.03376149822982831,0.05583257099787958,0.046542739779408995,0.0451817091408311,0.046168916985379005,0.040248968322897524,0.015011496644084021,0.020183314042409098,0.017594353496149892
35,0.06569005730052199,0.033441108939473996,0.030743076932573013,0.063965474281961,0.08250028266560601,0.07475916404720899,0.06562619709205497,0.056654097210970006,0.043486841826599995,0.04186643839898602,0.0513216344933146,0.020543737002251997,0.03128429812991741,0.023031225101123307,0.028357226270727204,0.04778926966324122,0.0777849665355815,0.04104378378523919,0.063112905231056,0.067607842381621,0.036004326087466954,0.04858180355260677,0.039455786488781314,0.029354991169513997,0.021350876218009615,0.021781674516451008,0.022826156423241095,0.0891540458404665,0.08629575744228626,0.080041814530085,0.028134520257054013,0.012669882067850899,0.02244810605528949,0.05897049058804116,0.02316301691926198,0.017046781214581988,0.017971844687868194,0.020215954742302297,0.018965154361957087,0.08238474056195502,0.08218062289920229,0.10305074629349094,0.02975691975749059,0.02050692511853411,0.02018981030673281,0.0850300298298167,0.0222443083332218,0.029880881026257966,0.048884575276587516,0.028525916070522975,0.04900381868127601,0.03779399331082289,0.045095712049182224,0.045218774277146795,0.07477183338078079,0.08334759764394181,0.08460069390727604,0.0392154303526808,0.052511791544461006,0.02863924343970589,0.03582669127386448,0.0241006427025844,0.03804584899620497,0.039223294816599794,0.0356557129483553,0.04429508043718028,0.0734276055116577,0.0496272393930374,0.08224796650501733,0.016794531439685095,0.042557194904815715,0.0135939190958132,0.0352403646937644,0.044872873479795,0.030890233121077,0.03573088813979701,0.06732048905022099,0.0550107081367284,0.04343707878623569,0.06258819303713957,0.039395956129529605,0.027540147281378505,0.026819442987019812,0.032049105356191696,0.026758397175860385,0.04873546654960982,0.028562150914713022,0.03779214025013529,0.060838477271253605,0.05149637609877801,0.0489712329054041,0.05100876732734003,0.04440559689074251,0.017535217209168008,0.022789345624471102,0.019726508199463907
36,0.06600923737734199,0.030586567966039008,0.02848246063341202,0.06160901246665301,0.08380517046257104,0.07450655096246799,0.06325510887894897,0.054178639778016985,0.03993007890580001,0.03968409988643801,0.05327952913710361,0.020247253921239994,0.03121071351124939,0.024397206710508296,0.03064048305341721,0.050190397412848184,0.07436583478799352,0.03928708269483018,0.05958449246401701,0.06941248941197699,0.03214625406935498,0.049215798320457776,0.040589056750092306,0.025941557746315,0.02188241628300759,0.02009778307481702,0.0217484816454111,0.0858540608148375,0.07315664829029231,0.07262179288136598,0.024229325616940023,0.010958452747398914,0.0209788824733365,0.07364048933735218,0.021558368819293974,0.015308216614659989,0.017493836145930183,0.018274338247189298,0.0182355554187051,0.07317546609035999,0.08362352787304729,0.06958488141933293,0.024373730363707588,0.01760918943933011,0.019070589231722807,0.0883562522280597,0.020011454860055775,0.026711570462820994,0.046610463180835504,0.02001886353428499,0.04825084691200704,0.036397784311029885,0.04276256487221919,0.04388317740078679,0.0708583375924728,0.08181408011032679,0.08578044303061103,0.03868605562366381,0.05028798566000103,0.028460821645611895,0.035675426543617494,0.025373372666615407,0.03848124168426001,0.035652513329639826,0.0332688174776133,0.041930478238012325,0.06685713348796268,0.049175083561632416,0.0812840114736423,0.0174076809605751,0.041777074956601684,0.013572997010288204,0.033099832417691405,0.044238434940625,0.030698345224954016,0.035377509188962,0.062073554347990015,0.0511310675847724,0.0422162656856387,0.06068665846560957,0.038369757667935614,0.028092825777215516,0.028734675825592804,0.03261485758597167,0.027325257699704383,0.0458721279689918,0.028568233242027022,0.03703604347295629,0.05759406379192761,0.049140219484945,0.0470058299556821,0.050397898996422996,0.045207577891955494,0.018391412900434,0.024394583055499103,0.020179162407343895
37,0.07041022046991405,0.032187786757509995,0.029198437954481002,0.07721941507882402,0.09912948164387504,0.07564794162238898,0.06328986626730201,0.06248906535661197,0.042040685467141,0.04273508287743902,0.06004460258456561,0.02121727725472601,0.031876194689115414,0.022821621940692302,0.02782413014942621,0.057223086785055235,0.08879414747754152,0.044663573103062196,0.064902164056657,0.08283013446954697,0.034736069665951,0.055730059125358805,0.043519215452674315,0.02897923712732399,0.021465896739341586,0.02274699512700601,0.022715741942849074,0.10607549291213146,0.0944800943639093,0.08754806573014799,0.029789495649680003,0.012246060325516894,0.020452287770658495,0.08024979525018017,0.02353538591601001,0.016622601380215,0.018413051446340187,0.020061635866468294,0.01804387320982609,0.07754460117075301,0.09571922334769227,0.10673876075307191,0.02851093147073161,0.020507471421860116,0.019389219166826815,0.09248025444184069,0.02132661165363578,0.029720065995004985,0.048971834815900506,0.023548679834908978,0.050735102110000985,0.0398657163185199,0.045168195998056215,0.0468337133576848,0.07815632112200584,0.08861889194376879,0.09522312478240899,0.043058610126952834,0.054385033867767024,0.0318427113640429,0.038545535639170486,0.027846444463405395,0.040911256144600006,0.03958058580119882,0.03360168185838129,0.046076443899135316,0.07028758843811272,0.05091409709035541,0.08792710387158932,0.01852286818534711,0.045490738871922703,0.014489685313109221,0.03316143637847141,0.04487518642647899,0.03190381923091698,0.036386222239221985,0.067055906647937,0.0570561414436184,0.04403089007224169,0.06477153291395359,0.041124722043654596,0.030520073389169497,0.030893968917918818,0.03583946559784269,0.026842370234740384,0.04704675635383081,0.028148752370038013,0.03947790262456831,0.06189617143511658,0.05347374785506899,0.0503466736868481,0.052240735904726,0.049012328061654495,0.01945200644945501,0.026051132703406102,0.02179207435988391
38,0.067506398576065,0.028829947588261018,0.02909592137815202,0.07905539022316299,0.09669079215721703,0.08349962786721503,0.06376272103029398,0.05726261074202599,0.0392931943262,0.040650955260083,0.05648368081468359,0.02159718174233001,0.030529127215525406,0.023193655656382303,0.02986513327477419,0.055392814976871194,0.08692982999021248,0.046040180270199196,0.058812181335389985,0.08852184349468399,0.03155278595625899,0.0530774976136868,0.043665351699055305,0.025428467206301,0.020534012062055615,0.019575672101943012,0.021830694527650074,0.09297006152614552,0.06417074888695229,0.07912095951476998,0.027202003775014028,0.01025579585888689,0.020521482721764503,0.08126865812462619,0.022163581334097,0.015227145241234002,0.017246126893051203,0.018257506800777312,0.016815111651959105,0.059495503371712,0.08171704105939732,0.08112309958553292,0.0236931393668786,0.017508807086211095,0.019331663924617812,0.10805457827916973,0.0199940981810878,0.026640113270775007,0.047164350508045516,0.020504764671849987,0.048044708924603996,0.0372727904690239,0.04172194660726822,0.04457047394339078,0.07266679674772679,0.08863101055863182,0.09404924991122601,0.04084055907828879,0.05035944939384801,0.029910882465088884,0.0364923215065005,0.028327000945636407,0.03879894337317097,0.03808978839509379,0.03061725929017929,0.04188657823304329,0.0646087765906937,0.048037826483419394,0.08494871844516828,0.0188431698867111,0.04442857533164268,0.014308557173275185,0.03188745427893738,0.042161337858587014,0.03149338021919401,0.03546710296398599,0.062409196373912,0.0517370078525064,0.044563704827786696,0.0607262264393066,0.0378415437092396,0.028887633224439505,0.03158421044436682,0.03463527500519668,0.027225908164514395,0.0448150842650558,0.02748250613619803,0.03785826953696729,0.057858934521502564,0.05023421926855896,0.04740329316632012,0.048951542898357014,0.04644340420227348,0.017429185851424014,0.0256753050662491,0.022338550886248892
39,0.07467665825341899,0.03348411831064402,0.03192198743902701,0.09374901785014797,0.10026777037773003,0.07843834460218203,0.072709068094266,0.062291744885016015,0.04361227199691102,0.04606869604233799,0.0673013810302976,0.02179924339634101,0.03257821351690139,0.02281945041670931,0.02755396901706421,0.059356242746964175,0.09317947058017048,0.039014531123709215,0.06111041366661399,0.09254933277772805,0.037250592569498975,0.057363331262383827,0.04619599892502432,0.028816064319353005,0.02402447347547361,0.022580635284721012,0.023543710147957114,0.10634358106712151,0.0950394508297843,0.091524549342222,0.032564346693881,0.011086137285955908,0.02304179368416749,0.08168678275148819,0.024186154924814005,0.016508219704259003,0.017124213006679198,0.020287952621988292,0.017808447307041106,0.076921213386413,0.06789369791257628,0.09922016299549892,0.029609885175268608,0.020477425759377096,0.020680786452378808,0.11574452474901567,0.02239917357490978,0.030505024734577973,0.053085351722062496,0.025612113734513012,0.05387991727102398,0.04097952430179291,0.0452009903305432,0.049163123481087784,0.0823090459294878,0.09290953698629281,0.10614656562627303,0.04620812961799281,0.053299633701840016,0.03374604384908689,0.04120831729713051,0.029940999406529403,0.04192788463870201,0.04147321478109482,0.0324705380117873,0.047547358532047335,0.07368020440469669,0.04951978808932139,0.09366616979955526,0.019288873341182095,0.0464870115062527,0.014137710251268198,0.03139854036490042,0.042018851471582006,0.03375899964690901,0.034212207054531,0.06929847837071802,0.05881189611660839,0.04927013369030271,0.06793344014360563,0.0439930583042656,0.032937427498905505,0.034524293245179805,0.03842463155826671,0.027527848317262377,0.04617774500898879,0.028151514423294013,0.04034911004536933,0.06417795651739658,0.057406695914121994,0.0513583396869471,0.05383448756312198,0.05177916321958452,0.020466418959801017,0.030122987292541106,0.02304677808863792
40,0.06938824945845398,0.030126388488352,0.03182281522954701,0.090228206530724,0.09347428204643603,0.09046694714636601,0.07752664657845701,0.06280338948438499,0.03935416253257899,0.045461573708836994,0.06436746270451361,0.02225981589657501,0.03325857910253539,0.022462382441732306,0.028236311702954195,0.049253374098739214,0.0917217733798735,0.048573129514795185,0.05592892742726699,0.10418435814946202,0.033510012415949,0.05610423971885778,0.04779062077101531,0.025382457353692003,0.021822654068154604,0.020641905730389,0.02329504390457808,0.09880740066590556,0.06309761574558728,0.082215116176949,0.026776649288199006,0.009646542688416915,0.020603768233270495,0.07857338157388721,0.02265754429333501,0.01600768005131699,0.01639775520203919,0.019030797554434306,0.017532052438846077,0.06934734512065902,0.08598264249179828,0.08186047534205095,0.024047045519141608,0.01743014524200609,0.01887041164826181,0.10696438722856771,0.021516527353789783,0.025940677208921986,0.04940318907025751,0.022497610133102988,0.05026480966392602,0.03931983662773489,0.04179215701732719,0.046181277926663794,0.0800624500712488,0.09667148947070883,0.107211264558072,0.04279866023635581,0.05051882072220201,0.03399981503270691,0.0374125360681245,0.028818014729951408,0.039879841235167995,0.038525315972785815,0.030019845678188314,0.04285111942697231,0.06898647111255868,0.04759307218242839,0.09300150807014028,0.019281888916497097,0.045066020604450724,0.014248377005047205,0.03028602620859741,0.04283360756438999,0.034975843575304005,0.033729562759701,0.06462423756472703,0.05364263936794039,0.050243437009803674,0.0630291672310306,0.04275235355092662,0.03141481430844249,0.0339435249609408,0.037542018173034694,0.026815104474513393,0.04592285704270581,0.028228859047222013,0.04004734042920628,0.06031474865263159,0.053717235685433976,0.04844873071192908,0.050842188266375016,0.05090887081222749,0.019002395991753004,0.029453805508884115,0.0235507515119769
41,0.074075380756251,0.03359732122334602,0.035000723651854984,0.09121212161779796,0.111121419930009,0.084747458908172,0.08623344851306197,0.06939885826927003,0.044364461818742026,0.049931883528000987,0.07419587076857455,0.024587578103094018,0.037737171689332424,0.022457500567872296,0.0272591889603922,0.05103172822714917,0.09757432890932449,0.050706999447517206,0.062596493369251,0.10748257800421,0.038769190319418,0.06186323939517177,0.05459165962127327,0.03021451980907798,0.02208698592289661,0.022673722840547014,0.025111601770934106,0.09960141473493848,0.0748719425015883,0.094588698414368,0.030969661351953004,0.010940899058712886,0.021484818214867488,0.08480371356276117,0.024713735406415985,0.016924149586467985,0.017657974114606206,0.020703810237062303,0.018928265568127073,0.05172005704676802,0.05961521664924628,0.09181925166286893,0.02984772733536062,0.020840844579534112,0.021326649753228802,0.1114222510402767,0.024099775480239782,0.031037014309751004,0.053784286557964495,0.025541440712639987,0.05328387378525201,0.041933634219884885,0.045069252669354215,0.04992134590240979,0.09134411314652381,0.10102971210790879,0.11521306798606401,0.04908662907998981,0.052502960729372994,0.037790784706803915,0.0402194635029505,0.030717854419209364,0.043675655191102,0.0437575842631588,0.0320231207315403,0.04729676082129031,0.07639133010889473,0.05012035419262639,0.1037353008199383,0.02107573592891611,0.04941486224264069,0.015022220155903196,0.031294243005361405,0.04404562913982597,0.03751837728364402,0.034163579235944,0.07259917241412601,0.0615966293154904,0.053689399674594726,0.0675617587219056,0.04787463834518162,0.0347410266408565,0.03750247203625681,0.0412328890165017,0.0278545950586144,0.047784324990720786,0.029646703616809003,0.04224978527967228,0.0673291598191206,0.05911591214684701,0.0523875904180021,0.054859010782593004,0.0553876687054035,0.022670114756471016,0.033431640452092085,0.02565623837923392
42,0.07566885312541799,0.03149825175357998,0.03743587769771399,0.09275543261215702,0.10563644646593905,0.09763487141826298,0.07674599410460597,0.071785938191095,0.041531829160758024,0.04931349408430902,0.07224657062734359,0.024992394521174008,0.0386034566568504,0.023131718446044308,0.0289799999326322,0.06633108361602123,0.09587843186523948,0.0740253834553382,0.060990256936680004,0.104388804027236,0.03480251849292898,0.0630940878708518,0.056446158533641294,0.027420983664386014,0.021490000137599607,0.022249757657699,0.02489570833629509,0.0975326866802775,0.05915188045775732,0.08353748553664296,0.02669409901063599,0.0105038814205249,0.021056890218426494,0.08412454345117817,0.022731905948320003,0.016109474716146988,0.0174965352818722,0.0204821882469043,0.017878791103518102,0.096641414811588,0.09838646997685828,0.07840309327111793,0.025758541684645614,0.01852183334803109,0.019334378623130796,0.10627428380201068,0.023642275416672798,0.027622562805894008,0.05297567963000249,0.024992279357843997,0.05250162639667702,0.039011623885503915,0.041282105584555195,0.04529093105785581,0.0961251361883748,0.11272826255636079,0.11785156185516699,0.045900641161187805,0.051162173589475,0.037447410790936886,0.03978835983145848,0.030294395739990418,0.04172390891091299,0.0421453739020448,0.0311064125808833,0.04390199409514331,0.07495334557171768,0.04936963188272939,0.10420072307119131,0.021166918101539103,0.04719089530690171,0.015554869893518203,0.03249210186066842,0.045167873565418,0.039652498375192,0.03459406808490299,0.07289469638284303,0.060451983191881414,0.0560802801911577,0.0666862143928756,0.046271294049149606,0.03296040264809551,0.03616550157575582,0.03997395980816769,0.028166271623947386,0.04954101451921382,0.031341227944505015,0.04192786325446331,0.06796046243921158,0.05534614068591,0.05322565646541612,0.05444725571679501,0.0540696589781345,0.021591862382007013,0.03291443896488912,0.02488065014755092
43,0.07608141005935601,0.034175682355163994,0.03724771751128801,0.09090619419823298,0.131806104333268,0.087982843417641,0.07934204382040902,0.07622911461263002,0.044132791371282024,0.05141856319886101,0.08194864647281562,0.025273464634236992,0.040578582103021385,0.0215195723052643,0.028469336970579212,0.07837870139484322,0.09913163319705551,0.08206118893645521,0.06422503238335903,0.11420639071543899,0.038680354393531985,0.06723887778969179,0.05989286142555933,0.03142016291328602,0.0217393296612816,0.024060277673228006,0.025738355639329094,0.10185519507016348,0.0663932129496233,0.10115310979110799,0.031003119679746005,0.012510233135102897,0.021636113025995496,0.08670928333754421,0.026532507393518964,0.01811883944763698,0.018153463778454185,0.020496923145188292,0.018492889114968103,0.05874288282614201,0.0763925870353523,0.0559770596447199,0.03107465353380859,0.021829350776394113,0.020650288397347796,0.10262486215381272,0.02474415707023682,0.03192379586220101,0.0561134138638085,0.02690548023417498,0.056071840873755024,0.03849577190447892,0.04080454698520922,0.043403913673376815,0.10595595728082378,0.11832583570988578,0.13026119703863398,0.050828658091128825,0.05578446147509,0.03997542761251391,0.039145893448589486,0.031935728760442386,0.04561128842550197,0.043700754535648825,0.032313389852419314,0.0454333683663973,0.08168624162996072,0.051543289718969376,0.11635302198684531,0.0218100530536441,0.05157340298072072,0.015965709356425203,0.03491577166543741,0.04774228277598498,0.044057153068985,0.035822257564776014,0.078947094990671,0.0642754532212714,0.05941224322598469,0.07727495058195559,0.050515916735847585,0.03554697857617149,0.038990761893198805,0.043291609215906676,0.02796502327232339,0.0540145879866918,0.03328380179184599,0.04280286078381028,0.0729384887808586,0.060793794391882996,0.05538333835032512,0.057598579887289,0.05818010423107149,0.022937643999460022,0.03654953076404109,0.026567988143796892
44,0.07484554341215599,0.031628407154681015,0.037733290832970015,0.09185195286224201,0.15078006530590005,0.10324847084503401,0.07162485463928597,0.07576632878308498,0.04110423223128602,0.049540388125109996,0.08067858253173864,0.02353834943507299,0.041055377912932414,0.021762123243485296,0.030427373512445205,0.07535361889325722,0.09429262022367949,0.08612828539385918,0.057620220734351996,0.10885914315681695,0.035617769595715,0.0612105241561568,0.057961765197459325,0.02803290632576201,0.021116547709929614,0.022466093368987014,0.0245971682029901,0.10454596984420149,0.08304189260220732,0.08649213575261701,0.026976070126959018,0.011132432203328907,0.021910981749916486,0.09023535358981419,0.02351292520882499,0.016759248365579002,0.017085919690009194,0.01958757112385029,0.017057561270083094,0.09209279708526402,0.10572024256459027,0.07161084974044989,0.026796321168292614,0.019155291822724102,0.019961929122812805,0.09809504510469369,0.022742364091868805,0.028538273381579993,0.057849469700919476,0.025811756468393995,0.056033780912917996,0.03802987315941592,0.03968906226525121,0.04372336405229782,0.1079487137225348,0.1279851331420038,0.135663611472749,0.04745012243128083,0.056757179094901994,0.03761878003290989,0.0410421231618045,0.030721731111480396,0.045535366210853995,0.041860088424551786,0.03250719558441929,0.0419977621824113,0.07954756417607373,0.05209959368152042,0.11832279828417432,0.0214681171621771,0.049836896884267706,0.015413161142565204,0.03759571369955739,0.04961533712728099,0.04670944322902801,0.036449309139286,0.08178464011942803,0.06484102081681942,0.06281815776596368,0.07797682216949657,0.050319736081611624,0.0352505568227945,0.03754140892887681,0.04232148327845968,0.029629215513199386,0.057115641508673806,0.036366869468261995,0.04347687318425132,0.07795260537076859,0.060879495725394986,0.05766556834125912,0.056929014691042,0.0576949521694355,0.022450112381038,0.0354546880014361,0.026177312902111907
45,0.08022867871830702,0.035088691312055,0.04377100435216401,0.09777856931158699,0.16435073770381597,0.096322360686294,0.07477731200170001,0.082675442498166,0.04569694673458001,0.05277360994049801,0.0803550782384626,0.02614417900373503,0.04610590346072739,0.02151361851703329,0.032660775461879205,0.1023181830495772,0.10064202593209948,0.08544127164779818,0.062145136159727,0.11681515678154096,0.04202275714135198,0.0639501146373328,0.056001918970858294,0.03225507113671701,0.023015065678762603,0.025625946940040986,0.02721873771412507,0.09717158879954348,0.05780451114349128,0.09992902017113399,0.034023831841687,0.013066855958556903,0.02411731572808551,0.08946143604825016,0.02758684795187699,0.018595131799669012,0.018523423207339185,0.0212474265657093,0.01895864434712609,0.07965114324485698,0.07025366177115532,0.06246195878220091,0.03292970280209359,0.022902502958870086,0.02187570710321181,0.0732461341748257,0.025159456701757815,0.032904692803915,0.0643049828758655,0.026354026050402976,0.062289857560101,0.04110517086349891,0.04207939581506723,0.0454352805951628,0.12004406748775383,0.1181196283783198,0.14876825919579,0.05329116914228382,0.060794778862216986,0.042192910647371906,0.0430053412736805,0.03088569149116839,0.05128958816430498,0.0453917749257028,0.033953749153306303,0.04450494852804232,0.08932855272564272,0.0550585565413004,0.13041064403730335,0.02171495380721311,0.0529895907699007,0.016646444272587185,0.0415272572854814,0.05285428892616402,0.05255481964886502,0.039475143706207985,0.08667170728129502,0.07197530615177139,0.07069279748986469,0.09156407684272462,0.05724404469265161,0.03977348101975252,0.04076436521630483,0.04822588940870272,0.03032900491495641,0.061816015981521796,0.039269608271069,0.04624451272467629,0.08149912220908256,0.06581250603930601,0.0618263092609221,0.06362084394154399,0.06232082766832951,0.023901242131078,0.03915681437073611,0.028133126393318914
